IsUrban,NTLBin,NTLArea,X+AF8-deg,Y+AF8-deg,GridCellArea,ID,Pop,Elevation,LandCover,NightLights,Slope,GHI,TravelHours,WindVel,SubstationDist,RoadDist,CurrentMVLineDist,PlannedMVLinedist,Hydropower,HydropowerFID,HydropowerDist,X,Y,CurrentHVLineDist,PlannedHVLineDist,TransformerDist,ResidentialDemandTierCustom,NTLBin.1,PerCapitaDemand,HealthDemand,EducationDemand,AgriDemand,ElectrificationOrder,Conflict,CommercialDemand,ResidentialDemandTier1,ResidentialDemandTier2,ResidentialDemandTier3,ResidentialDemandTier4,ResidentialDemandTier5,Country,RoadDistClassified,SubstationDistClassified,LandCoverClassified,ElevationClassified,SlopeClassified,GridClassification,GridPenalty,WindCF,PopStartYear,PopEndYear,Pop2023,Pop2030,Pop2018,ElecPop,ElecStart,GridDistCalibElec,Elec+AF8-Initial+AF8-Status+AF8-Grid2018,Elec+AF8-Init+AF8-Status+AF8-Offgrid2018,Actual+AF8-Elec+AF8-Status+AF8-2018,FinalElecCode2018,GridReachYear,NumPeoplePerHH,TotalEnergyPerCell,InvestmentCostLV2030,InvestmentCostMV2030,InvestmentCostHV2030,InvestmentCostTransformer2030,InvestmentCostConnection2030,InfrastructureCapitaCost2030,ResultsNoTimestep,NewConnections2023,EnergyPerSettlement2023,MG+AF8-Hydro2023,MG+AF8-PV2023,MG+AF8-Wind2023,MG+AF8-Diesel2023,SA+AF8-Diesel2023,SA+AF8-PV2023,Minimum+AF8-Tech+AF8-Off+AF8-grid2023,Minimum+AF8-LCOE+AF8-Off+AF8-grid2023,Off+AF8-Grid+AF8-Code2023,Elec+AF8-Initial+AF8-Status+AF8-Grid2023,Elec+AF8-Init+AF8-Status+AF8-Offgrid2023,Actual+AF8-Elec+AF8-Status+AF8-2023,Grid+AF8-extension2023,MinGridDist2023,ElectrificationOrder2023,MinimumOverall2023,MinimumOverallLCOE2023,MinimumOverallCode2023,InvestmentCost2023,InvestmentCapita2023,ElecStatusIn2023,GridElecIn2023,OffGridElecIn2023,FinalElecCode2023,NewCapacity2023,InvestmentCostLV2023,InvestmentCostMV2023,InvestmentCostHV2023,InvestmentCostTransformer2023,InvestmentCostConnection2023,InfrastructureCapitaCost2023,NewConnections2030,EnergyPerSettlement2030,MG+AF8-Hydro2030,MG+AF8-PV2030,MG+AF8-Wind2030,MG+AF8-Diesel2030,SA+AF8-Diesel2030,SA+AF8-PV2030,Minimum+AF8-Tech+AF8-Off+AF8-grid2030,Minimum+AF8-LCOE+AF8-Off+AF8-grid2030,Off+AF8-Grid+AF8-Code2030,Elec+AF8-Initial+AF8-Status+AF8-Grid2030,Elec+AF8-Init+AF8-Status+AF8-Offgrid2030,Actual+AF8-Elec+AF8-Status+AF8-2030,Grid+AF8-extension2030,MinGridDist2030,ElectrificationOrder2030,MinimumOverall2030,MinimumOverallLCOE2030,MinimumOverallCode2030,InvestmentCost2030,ElecStatusIn2030,GridElecIn2030,OffGridElecIn2030,FinalElecCode2030,NewCapacity2030
0,0,0.04,33.15447,+AC0-13.61759,0.008,169297,5.732037447,1083,9,0.04,0.33212,2066,1.66667,4.7645,69.40748,4.28761,3.97386,3.97386,221,2216,20.53101,3264852.608,+AC0-1677661.464,13.90184025,13.90184024,3.88234,155.1666667,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.065183614,6.426300555,9.256294366,7.48157014,9.256294366,6.426300555,0,0,3.88234,0,0,0,99,2018,5.5,405.4256932,0,0,0,0,0,0,3,7.48157014,327.6927721,99,1.775917262,99,2.266646085,0.778303677,0.372243746,SA+AF8-PV2023,0.372243746,3,0,0,0,99,0,0,SA+AF8-PV2023,0.372243746,3,969.29668,129.5579219,0,0,0,99,0,0,0,0,0,0,0,9.256294366,405.4256932,99,1.508412912,99,1.994731899,0.774437246,0.38152611,SA+AF8-PV2030,0.38152611,3,0,0,1,99,0,0,SA+AF8-PV2030,0.38152611,3,816.1732438,1,0,1,3,0.218041139
0,0,0.04,33.15447,+AC0-13.47509,0.008,169298,6.363970213,1085,9,0.04,0.3155,2076,2.16667,4.85092,60.20866,5.09244,4.99452,4.99452,221,2216,33.75015,3266061.547,+AC0-1660231.09,5.51628418,5.51628418,5.19331,143.8888889,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,4,1,5,3,5,3.75,1.093553159,0.069575283,7.134772878,10.27676148,8.306381449,10.27676148,7.134772878,0,0,5.19331,0,0,0,99,2018,5.5,450.1221528,0,0,0,0,0,0,3,8.306381449,363.8195075,99,1.627774405,99,2.109693006,0.803443079,0.370450665,SA+AF8-PV2023,0.370450665,3,0,0,0,99,0,0,SA+AF8-PV2023,0.370450665,3,1070.973716,128.9338471,0,0,0,99,0,0,0,0,0,0,0,10.27676148,450.1221528,99,1.38649144,99,1.864459073,0.799576647,0.379688316,SA+AF8-PV2030,0.379688316,3,0,0,1,99,0,0,SA+AF8-PV2030,0.379688316,3,901.7879769,1,0,1,3,0.240913163
0,0,0.04,33.15447,+AC0-13.92259,0.008,169299,7.744481702,1093,9,0.04,0.20169,2052,0.71667,4.65126,55.87014,0.09806,0.00421,0.00421,221,2216,23.58802,3262222.041,+AC0-1714955.039,12.95733256,6.9092406,0.99087,67.14652778,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.059618172,8.682491613,12.50605967,10.10825271,12.50605967,8.682491613,0,0,0.99087,0,0,0,99,2018,5.5,547.7654135,0,0,0,0,0,0,3,10.10825271,442.7414687,99,1.390692475,99,1.850330901,0.730538814,0.374783421,SA+AF8-PV2023,0.374783421,3,0,0,0,99,0,0,SA+AF8-PV2023,0.374783421,3,1318.539137,130.4418454,0,0,0,99,0,0,0,0,0,0,0,12.50605967,547.7654135,99,1.191929138,99,1.648312573,0.726672382,0.384129115,SA+AF8-PV2030,0.384129115,3,0,0,1,99,0,0,SA+AF8-PV2030,0.384129115,3,1110.244558,1,0,1,3,0.296602455
0,0,0.04,33.15447,+AC0-13.30259,0.008,169300,8.017570213,1068,9,0.04,0.45494,2079,1.85,5.08039,46.2667,0.49857,2.04618,2.04618,3862,12100,50.40615,3267507.879,+AC0-1639125.856,4.64337654,4.64337655,2.07626,102,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.081806606,8.988656544,12.94705254,10.46469331,12.94705254,8.988656544,0,0,2.07626,0,0,0,99,2018,5.5,567.0809013,0,0,0,0,0,0,3,10.46469331,458.353567,99,1.350792839,99,1.8122761,0.78752129,0.369916104,SA+AF8-PV2023,0.369916104,3,0,0,0,99,0,0,SA+AF8-PV2023,0.369916104,3,1347.306193,128.7477954,0,0,0,99,0,0,0,0,0,0,0,12.94705254,567.0809013,99,1.158684119,99,1.617053501,0.783654859,0.379140425,SA+AF8-PV2030,0.379140425,3,0,0,1,99,0,0,SA+AF8-PV2030,0.379140425,3,1134.467174,1,0,1,3,0.30307354
0,0,0.04,33.15447,+AC0-13.67176,0.008,169301,9.119571915,1088,9,0.04,0.56464,2060,1.58333,4.7831,65.9538,1.30084,4.32657,4.32657,221,2216,16.70815,3264389.713,+AC0-1684285.994,14.78078554,14.78078554,4.26788,29,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.066118458,10.22413245,14.7266034,11.90304801,14.7266034,10.22413245,0,0,4.26788,0,0,0,99,2018,5.5,645.0252289,0,0,0,0,0,0,3,11.90304801,521.3535028,99,1.223031675,99,1.673033297,0.774113442,0.373327952,SA+AF8-PV2023,0.373327952,3,0,0,0,99,0,0,SA+AF8-PV2023,0.373327952,3,1546.625817,129.9352751,0,0,0,99,0,0,0,0,0,0,0,14.7266034,645.0252289,99,1.053870731,99,1.501123677,0.77024701,0.382637352,SA+AF8-PV2030,0.382637352,3,0,0,1,99,0,0,SA+AF8-PV2030,0.382637352,3,1302.29953,1,0,1,3,0.347910048
0,0,0.04,33.15447,+AC0-13.72343,0.008,169330,19.21758468,1090,9,0.04,0.68059,2054,1.5,4.84624,63.0152,0.27858,2.46327,2.46327,221,2216,14.50189,3263946.459,+AC0-1690604.235,9.06728666,9.06728666,2.49655,101.1111111,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.06933434,21.54521429,31.03322727,25.08317662,31.03322727,21.54521429,0,0,2.49655,0,0,0,99,2018,5.5,1359.255354,0,0,0,0,0,0,3,25.08317662,1098.643136,99,0.722856252,99,1.135942952,0.769923709,0.374418491,SA+AF8-PV2023,0.374418491,3,0,0,0,99,0,0,SA+AF8-PV2023,0.374418491,3,3268.709968,130.3148328,0,0,0,99,0,0,0,0,0,0,0,31.03322727,1359.255354,99,0.64191967,99,1.053696477,0.766057278,0.383755085,SA+AF8-PV2030,0.383755085,3,0,0,1,99,0,0,SA+AF8-PV2030,0.383755085,3,2752.339582,1,0,1,3,0.735289059
0,0,0.04,33.15447,+AC0-13.40842,0.008,169331,19.75273106,1048,9,0.04,0.33463,2080,2.68333,5.02467,54.45191,10.25226,4.93504,4.93504,221,2216,40.56415,3266622.738,+AC0-1652075.164,1.59038204,1.59038204,4.93383,79.44444444,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,3,1,5,3,5,3.6,1.081157164,0.078763489,22.14517748,31.89740034,25.7816604,31.89740034,22.14517748,0,0,4.93383,0,0,0,99,2018,5.5,1397.106135,0,0,0,0,0,0,3,25.7816604,1129.236726,99,0.708253516,99,1.12502639,0.829420126,0.36973826,SA+AF8-PV2023,0.36973826,3,0,0,0,99,0,0,SA+AF8-PV2023,0.36973826,3,3317.736106,128.6858974,0,0,0,99,0,0,0,0,0,0,0,31.89740034,1397.106135,99,0.629465853,99,1.044990624,0.825553694,0.378958146,SA+AF8-PV2030,0.378958146,3,0,0,1,99,0,0,SA+AF8-PV2030,0.378958146,3,2793.620876,1,0,1,3,0.74631738
0,0,0.08001,33.15447,+AC0-13.47217,0.017,169332,21.40497021,1085,9,0.08001,0.3155,2076,2.16667,4.85092,59.94939,5.33606,5.23146,5.23146,221,2216,34.04337,3266086.157,+AC0-1659874.287,5.34472106,5.34472106,5.4359,143.8888889,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,4,1,5,3,5,3.75,1.093553159,0.069575283,23.99753547,34.56549386,27.93819605,34.56549386,23.99753547,0,0,5.4359,0,0,0,99,2018,5.5,1513.968631,0,0,0,0,0,0,3,27.93819605,1223.692987,99,0.711668768,99,1.127275678,0.803443079,0.370450665,SA+AF8-PV2023,0.370450665,3,0,0,0,99,0,0,SA+AF8-PV2023,0.370450665,3,3602.179099,128.9338471,0,0,0,99,0,0,0,0,0,0,0,34.56549386,1513.968631,99,0.635064708,99,1.049640202,0.799576647,0.379688316,SA+AF8-PV2030,0.379688316,3,0,0,1,99,0,0,SA+AF8-PV2030,0.379688316,3,3033.129341,1,0,1,3,0.8103022
0,0,0.08001,33.15447,+AC0-13.29634,0.017,169333,27.47394553,1082,9,0.08001,0.16696,2077,1.98333,5.16781,45.83118,1.1743,2.10124,2.10124,3862,12100,50.45495,3267559.93,+AC0-1638361.065,5.01212639,5.01212639,2.18034,102,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.086670524,30.80158374,44.36588728,35.85954425,44.36588728,30.80158374,0,0,2.18034,0,0,0,99,2018,5.5,1943.225863,0,0,0,0,0,0,3,35.85954425,1570.648038,99,0.614698023,99,1.022997364,0.794224963,0.370272306,SA+AF8-PV2023,0.370272306,3,0,0,0,99,0,0,SA+AF8-PV2023,0.370272306,3,4621.282945,128.8717702,0,0,0,99,0,0,0,0,0,0,0,44.36588728,1943.225863,99,0.554645815,99,0.962150687,0.790358532,0.37950551,SA+AF8-PV2030,0.37950551,3,0,0,1,99,0,0,SA+AF8-PV2030,0.37950551,3,3891.241527,1,0,1,3,1.039547351
0,0,0.08001,33.15447,+AC0-13.293,0.017,169334,27.47394553,1082,9,0.08001,0.16696,2077,1.98333,5.16781,45.60149,1.53849,2.2199,2.2199,3862,12100,50.48484,3267587.681,+AC0-1637953.174,5.20932551,5.20932551,2.31973,102,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.086670524,30.80158374,44.36588728,35.85954425,44.36588728,30.80158374,0,0,2.31973,0,0,0,99,2018,5.5,1943.225863,0,0,0,0,0,0,3,35.85954425,1570.648038,99,0.614698023,99,1.022997364,0.794224963,0.370272306,SA+AF8-PV2023,0.370272306,3,0,0,0,99,0,0,SA+AF8-PV2023,0.370272306,3,4621.282945,128.8717702,0,0,0,99,0,0,0,0,0,0,0,44.36588728,1943.225863,99,0.554645815,99,0.962150687,0.790358532,0.37950551,SA+AF8-PV2030,0.37950551,3,0,0,1,99,0,0,SA+AF8-PV2030,0.37950551,3,3891.241527,1,0,1,3,1.039547351
0,0,0.08001,33.15447,+AC0-13.48801,0.017,169335,33.63834638,1067,9,0.08001,0.42783,2076,2.1,4.90049,61.36412,4.13388,4.08881,4.08881,221,2216,32.45835,3265952.492,+AC0-1661811.201,6.2767358,6.2767358,4.24903,63.33333333,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.072148794,37.71261545,54.32037717,43.90544377,54.32037717,37.71261545,0,0,4.24903,0,0,0,99,2018,5.5,2379.23252,0,0,0,0,0,0,3,43.90544377,1923.058437,99,0.55120405,99,0.955058902,0.800090991,0.370450665,SA+AF8-PV2023,0.370450665,3,0,0,0,99,0,0,SA+AF8-PV2023,0.370450665,3,5660.897776,128.9338471,0,0,0,99,0,0,0,0,0,0,0,54.32037717,2379.23252,99,0.501938026,99,0.905145711,0.79622456,0.379688316,SA+AF8-PV2030,0.379688316,3,0,0,1,99,0,0,SA+AF8-PV2030,0.379688316,3,4766.624498,1,0,1,3,1.273406401
0,0,0.08001,33.15447,+AC0-13.53217,0.017,169336,47.46318808,1105,9,0.08001,0.69218,2076,1.66667,4.80527,65.39677,0.1369,0.04053,0.04053,221,2216,28.14163,3265578.8,+AC0-1667213.912,8.87546822,8.87546822,2.77556,44,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.067240207,53.21191892,76.64521464,61.94990419,76.64521464,53.21191892,0,0,2.77556,0,0,0,99,2018,5.5,3357.060401,0,0,0,0,0,0,3,61.94990419,2713.405804,99,0.46701491,99,0.863885808,0.778303677,0.370450665,SA+AF8-PV2023,0.370450665,3,0,0,0,99,0,0,SA+AF8-PV2023,0.370450665,3,7987.439477,128.9338471,0,0,0,99,0,0,0,0,0,0,0,76.64521464,3357.060401,99,0.431900026,99,0.828309161,0.774437246,0.379688316,SA+AF8-PV2030,0.379688316,3,0,0,1,99,0,0,SA+AF8-PV2030,0.379688316,3,6725.633672,1,0,1,3,1.796756798
0,0,0.04,33.15447,+AC0-13.37842,0.008,169337,67.56731745,1043,9,0.04,0.12471,2088,2.5,5.04203,51.99495,8.14181,6.95805,6.95805,3862,12100,50.56912,3266874.361,+AC0-1648404.714,0.17796926,0.17796926,6.81141,354.6388889,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,4,1,5,3,5,3.75,1.093553159,0.079706725,75.751056,109.1100653,88.19021671,109.1100653,75.751056,0,0,6.81141,0,0,0,99,2018,5.5,4779.02086,0,0,0,0,0,0,5,88.19021671,3862.731492,99,0.383262257,99,0.776834387,0.820202512,0.368321638,SA+AF8-PV2023,0.368321638,3,0,0,0,99,0,0,SA+AF8-PV2023,0.368321638,3,11305.35505,128.192848,0,0,0,99,0,0,0,0,0,0,0,109.1100653,4779.02086,99,0.360499276,99,0.753673694,0.816336081,0.377506199,MG+AF8-PV2030,0.360499276,5,0,0,1,99,0,0,MG+AF8-PV2030,0.360499276,5,9455.624224,1,0,1,5,2.676962683
0,0,0.28002,33.15459,+AC0-13.69307,0.059,169338,94.76475574,1086,9,0.28002,0.39513,2057,1.53333,4.98982,64.68579,0.31158,2.44712,2.44712,221,2216,15.57176,3264218.822,+AC0-1686891.969,12.4246446,12.4246446,2.39825,48.33333333,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.076883467,106.242642,153.029439,123.6888582,153.029439,106.242642,0,0,2.39825,0,0,0,99,2018,5.5,6702.689428,0,0,0,0,0,0,3,123.6888582,5417.571989,99,0.40770946,99,0.798322775,0.771599501,0.373872426,SA+AF8-PV2023,0.373872426,3,0,0,0,99,0,0,SA+AF8-PV2023,0.373872426,3,16094.98511,130.1247772,0,0,0,99,0,0,0,0,0,0,0,153.029439,6702.689428,99,0.385774739,99,0.776287324,0.76773307,0.383195403,SA+AF8-PV2030,0.383195403,3,0,0,1,99,0,0,SA+AF8-PV2030,0.383195403,3,13552.39988,1,0,1,3,3.62053121
0,0,0.20001,33.15464,+AC0-13.59892,0.042,169374,71.10624936,1091,9,0.20001,0.45283,2068,1.7,4.79029,70.66223,2.17575,2.03411,2.03411,221,2216,22.06157,3265028.114,+AC0-1675378.414,12.81905233,12.81905233,2.43412,48.87996032,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.066481367,79.71862256,114.8248562,92.80930156,114.8248562,79.71862256,0,0,2.43412,0,0,0,99,2018,5.5,5029.328702,0,0,0,0,0,0,3,92.80930156,4065.047408,99,0.432829022,99,0.826585663,0.77997947,0.371883743,SA+AF8-PV2023,0.371883743,3,0,0,0,99,0,0,SA+AF8-PV2023,0.371883743,3,12012.55144,129.4326241,0,0,0,99,0,0,0,0,0,0,0,114.8248562,5029.328702,99,0.40591145,99,0.799471424,0.776113038,0.38115713,SA+AF8-PV2030,0.38115713,3,0,0,1,99,0,0,SA+AF8-PV2030,0.38115713,3,10114.88359,1,0,1,3,2.702196809
0,0,0.12001,33.15475,+AC0-13.60953,0.025,169375,38.47992255,1075,9,0.12001,0.29754,2067,1.8,4.86652,69.92665,3.23358,3.18876,3.18876,221,2216,21.16552,3264948.647,+AC0-1676676.228,13.45280702,13.45280702,3.1895,122.7757937,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.070380964,43.14060226,62.13872355,50.22476601,62.13872355,43.14060226,0,0,3.1895,0,0,0,99,2018,5.5,2721.676091,0,0,0,0,0,0,3,50.22476601,2199.844751,99,0.534257769,99,0.935472734,0.78500735,0.372063658,SA+AF8-PV2023,0.372063658,3,0,0,0,99,0,0,SA+AF8-PV2023,0.372063658,3,6503.868264,129.4952427,0,0,0,99,0,0,0,0,0,0,0,62.13872355,2721.676091,99,0.489252957,99,0.889958159,0.781140919,0.381341531,SA+AF8-PV2030,0.381341531,3,0,0,1,99,0,0,SA+AF8-PV2030,0.381341531,3,5476.427773,1,0,1,3,1.463030743
0,0,0.12001,33.15475,+AC0-13.28064,0.025,169376,41.30459574,1081,9,0.12001,0.49523,2073,2.41667,5.15407,44.7419,2.88894,3.01368,3.01368,3862,12100,50.58905,3267717.908,+AC0-1636440.558,5.91144786,5.91144786,3.15559,102,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.085898976,46.30739924,66.70010453,53.91158606,66.70010453,46.30739924,0,0,3.15559,0,0,0,99,2018,5.5,2921.464578,0,0,0,0,0,0,3,53.91158606,2361.327469,99,0.515773984,99,0.917449705,0.81601278,0.370986773,SA+AF8-PV2023,0.370986773,3,0,0,0,99,0,0,SA+AF8-PV2023,0.370986773,3,6961.087571,129.1204374,0,0,0,99,0,0,0,0,0,0,0,66.70010453,2921.464578,99,0.473743002,99,0.874951191,0.812146348,0.380237793,SA+AF8-PV2030,0.380237793,3,0,0,1,99,0,0,SA+AF8-PV2030,0.380237793,3,5861.41843,1,0,1,3,1.565881213
0,0,0.08001,33.15489,+AC0-13.70592,0.017,169377,17.25816936,1101,9,0.08001,0.4878,2056,1.5,4.98104,63.92953,0.02406,1.84503,1.84503,221,2216,15.00116,3264137.806,+AC0-1688464.245,11.0038646,11.0038646,1.82665,137.6666667,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.076412694,19.34847502,27.86909494,22.52570848,27.86909494,19.34847502,0,0,1.82665,0,0,0,99,2018,5.5,1220.666358,0,0,0,0,0,0,3,22.52570848,986.6260314,99,0.817261122,99,1.237361243,0.769923709,0.374054271,SA+AF8-PV2023,0.374054271,3,0,0,0,99,0,0,SA+AF8-PV2023,0.374054271,3,2932.578455,130.1880674,0,0,0,99,0,0,0,0,0,0,0,27.86909494,1220.666358,99,0.722804996,99,1.141589781,0.766057278,0.383381782,SA+AF8-PV2030,0.383381782,3,0,0,1,99,0,0,SA+AF8-PV2030,0.383381782,3,2469.308025,1,0,1,3,0.65967702
0,0,0.08001,33.15489,+AC0-13.62426,0.017,169378,22.20143319,1083,9,0.08001,0.33212,2066,1.66667,4.7645,68.92752,3.87512,4.4378,4.4378,221,2216,19.97125,3264836.769,+AC0-1678476.822,14.33121115,14.33121115,4.54152,155.1666667,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.065183614,24.89046587,35.85165011,28.97775549,35.85165011,24.89046587,0,0,4.54152,0,0,0,99,2018,5.5,1570.302275,0,0,0,0,0,0,3,28.97775549,1269.22569,99,0.696859891,99,1.109481871,0.778303677,0.372243746,SA+AF8-PV2023,0.372243746,3,0,0,0,99,0,0,SA+AF8-PV2023,0.372243746,3,3754.297783,129.5579219,0,0,0,99,0,0,0,0,0,0,0,35.85165011,1570.302275,99,0.62294546,99,1.034564317,0.774437246,0.38152611,SA+AF8-PV2030,0.38152611,3,0,0,1,99,0,0,SA+AF8-PV2030,0.38152611,3,3161.217266,1,0,1,3,0.844520961
0,0,0.04,33.1553,+AC0-13.48926,0.008,169379,4.280817021,1067,9,0.04,0.42783,2076,2.1,4.90049,61.42409,4.12309,4.09551,4.09551,221,2216,32.29456,3266024.026,+AC0-1661964.113,6.42612174,6.42612174,4.24834,63.33333333,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.072148794,4.799308632,6.912812912,5.587408159,6.912812912,4.799308632,0,0,4.24834,0,0,0,99,2018,5.5,302.7812055,0,0,0,0,0,0,3,5.587408159,244.7284774,99,2.275706025,99,2.804387794,0.800090991,0.370450665,SA+AF8-PV2023,0.370450665,3,0,0,0,99,0,0,SA+AF8-PV2023,0.370450665,3,720.4060295,128.9338471,0,0,0,99,0,0,0,0,0,0,0,6.912812912,302.7812055,99,1.91884634,99,2.441587765,0.79622456,0.379688316,SA+AF8-PV2030,0.379688316,3,0,0,1,99,0,0,SA+AF8-PV2030,0.379688316,3,606.600784,1,0,1,3,0.162053739
0,0,0.04,33.1553,+AC0-13.49342,0.008,169411,4.560057021,1068,9,0.04,0.24088,2076,2.15,4.85768,61.79993,3.86834,3.8882,3.8882,221,2216,31.8802,3265988.821,+AC0-1662473.818,6.67183103,6.67183103,4.02131,44,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.069923933,5.112370119,7.363739422,5.951877802,7.363739422,5.112370119,0,0,4.02131,0,0,0,99,2018,5.5,322.5317867,0,0,0,0,0,0,3,5.951877802,260.6922477,99,2.154902004,99,2.674942146,0.802604931,0.370450665,SA+AF8-PV2023,0.370450665,3,0,0,0,99,0,0,SA+AF8-PV2023,0.370450665,3,767.3985027,128.9338471,0,0,0,99,0,0,0,0,0,0,0,7.363739422,322.5317867,99,1.819626831,99,2.334100553,0.7987385,0.379688316,SA+AF8-PV2030,0.379688316,3,0,0,1,99,0,0,SA+AF8-PV2030,0.379688316,3,646.1696799,1,0,1,3,0.172624591
0,0,0.04,33.1553,+AC0-13.26842,0.008,169412,4.770889362,1083,9,0.04,0.48915,2069,2.55,5.12026,43.89258,4.11496,4.09264,4.09264,3862,12100,50.69801,3267874.266,+AC0-1634944.908,6.58018523,6.58018523,4.24741,102,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.084011582,5.348738426,7.704198853,6.227060399,7.704198853,5.348738426,0,0,4.24741,0,0,0,99,2018,5.5,337.4439098,0,0,0,0,0,0,3,6.227060399,272.7452455,99,2.073546076,99,2.587899484,0.822716453,0.371704002,SA+AF8-PV2023,0.371704002,3,0,0,0,99,0,0,SA+AF8-PV2023,0.371704002,3,805.5952151,129.3700661,0,0,0,99,0,0,0,0,0,0,0,7.704198853,337.4439098,99,1.752909391,99,2.261941993,0.818850021,0.380972907,SA+AF8-PV2030,0.380972907,3,0,0,1,99,0,0,SA+AF8-PV2030,0.380972907,3,678.3323141,1,0,1,3,0.181216857
0,0,0.04,33.1553,+AC0-13.61842,0.008,169413,6.126949787,1083,9,0.04,0.33212,2066,1.66667,4.7645,69.27989,4.41541,4.1013,4.1013,221,2216,20.40205,3264927.567,+AC0-1677763.384,14.02599526,14.02599526,4.00874,155.1666667,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.065183614,6.86904459,9.894012613,7.997017639,9.894012613,6.86904459,0,0,4.00874,0,0,0,99,2018,5.5,433.3577524,0,0,0,0,0,0,3,7.997017639,350.2693726,99,1.680335964,99,2.1641462,0.778303677,0.372243746,SA+AF8-PV2023,0.372243746,3,0,0,0,99,0,0,SA+AF8-PV2023,0.372243746,3,1036.076987,129.5579219,0,0,0,99,0,0,0,0,0,0,0,9.894012613,433.3577524,99,1.429854941,99,1.909546592,0.774437246,0.38152611,SA+AF8-PV2030,0.38152611,3,0,0,1,99,0,0,SA+AF8-PV2030,0.38152611,3,872.404015,1,0,1,3,0.233063221
0,0,0.04,33.1553,+AC0-13.26425,0.008,169414,6.67859234,1084,9,0.04,0.50986,2065,2.5,5.14773,43.62564,4.55706,4.50341,4.50341,3862,12100,50.76366,3267908.881,+AC0-1634435.021,6.82605904,6.82605904,4.65989,102,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.085543842,7.487501967,10.78482428,8.717032554,10.78482428,7.487501967,0,0,4.65989,0,0,0,99,2018,5.5,472.3753035,0,0,0,0,0,0,3,8.717032554,381.8060259,99,1.5656157,99,2.042744409,0.820202512,0.37242401,SA+AF8-PV2023,0.37242401,3,0,0,0,99,0,0,SA+AF8-PV2023,0.37242401,3,1129.907529,129.6206618,0,0,0,99,0,0,0,0,0,0,0,10.78482428,472.3753035,99,1.335564072,99,1.80892141,0.816336081,0.381710869,SA+AF8-PV2030,0.381710869,3,0,0,1,99,0,0,SA+AF8-PV2030,0.381710869,3,951.4117935,1,0,1,3,0.254170193
