IsUrban,NTLBin,NTLArea,X_deg,Y_deg,GridCellArea,ID,Pop,Elevation,LandCover,NightLights,Slope,GHI,TravelHours,WindVel,SubstationDist,RoadDist,CurrentMVLineDist,PlannedMVLinedist,Hydropower,HydropowerFID,HydropowerDist,X,Y,CurrentHVLineDist,PlannedHVLineDist,TransformerDist,ResidentialDemandTierCustom,NTLBin.1,PerCapitaDemand,HealthDemand,EducationDemand,AgriDemand,ElectrificationOrder,Conflict,CommercialDemand,ResidentialDemandTier1,ResidentialDemandTier2,ResidentialDemandTier3,ResidentialDemandTier4,ResidentialDemandTier5,Country,RoadDistClassified,SubstationDistClassified,LandCoverClassified,ElevationClassified,SlopeClassified,GridClassification,GridPenalty,WindCF,PopStartYear,PopEndYear,Pop2023,Pop2030,Pop2018,ElecPop,ElecPopCalib,ElecStart,GridDistCalibElec,Elec_Initial_Status_Grid2018,Elec_Init_Status_Offgrid2018,Actual_Elec_Status_2018,FinalElecCode2018,GridReachYear,NumPeoplePerHH,TotalEnergyPerCell,InvestmentCostLV2030,InvestmentCostMV2030,InvestmentCostHV2030,InvestmentCostTransformer2030,InvestmentCostConnection2030,InfrastructureCapitaCost2030,ResultsNoTimestep,NewConnections2023,EnergyPerSettlement2023,MG_Hydro2023,MG_PV2023,MG_Wind2023,MG_Diesel2023,SA_Diesel2023,SA_PV2023,Minimum_Tech_Off_grid2023,Minimum_LCOE_Off_grid2023,Off_Grid_Code2023,Elec_Initial_Status_Grid2023,Elec_Init_Status_Offgrid2023,Actual_Elec_Status_2023,Grid_extension2023,MinGridDist2023,ElectrificationOrder2023,MinimumOverall2023,MinimumOverallLCOE2023,MinimumOverallCode2023,InvestmentCost2023,InvestmentCapita2023,ElecStatusIn2023,GridElecIn2023,OffGridElecIn2023,FinalElecCode2023,NewCapacity2023,InvestmentCostLV2023,InvestmentCostMV2023,InvestmentCostHV2023,InvestmentCostTransformer2023,InvestmentCostConnection2023,InfrastructureCapitaCost2023,NewConnections2030,EnergyPerSettlement2030,MG_Hydro2030,MG_PV2030,MG_Wind2030,MG_Diesel2030,SA_Diesel2030,SA_PV2030,Minimum_Tech_Off_grid2030,Minimum_LCOE_Off_grid2030,Off_Grid_Code2030,Elec_Initial_Status_Grid2030,Elec_Init_Status_Offgrid2030,Actual_Elec_Status_2030,Grid_extension2030,MinGridDist2030,ElectrificationOrder2030,MinimumOverall2030,MinimumOverallLCOE2030,MinimumOverallCode2030,InvestmentCost2030,ElecStatusIn2030,GridElecIn2030,OffGridElecIn2030,FinalElecCode2030,NewCapacity2030
0,0,0.04,33.2003,-9.51838,0.009,169221,7.355278298,1305,9,0.04,2.28576,2186,2.16667,5.48608,91.06527,2.18879,2.01091,2.01091,337,3052,51.59694,3299082.101,-1174823.165,21.710385,21.710385,2.82867,99.35648148,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.105224855,8.246147979,11.87756041,9.600256626,11.87756041,8.246147979,0,0,0,2.82867,0,0,0,1,2018,5.5,520.237146,0,0,0,0,0,0,3,9.600256626,420.4912402,1,1.447827383,1.753373182,1.925932599,0.803443079,0.351809506,SA_PV2023,0.351809506,3,0,0,1,1,0,0,SA_PV2023,0.351809506,3,1175.511752,122.4458676,1,0,1,3,0.213729409,0,0,0,0,0,0,2.277303784,99.74590574,1,5.762463737,6.071121243,6.619031425,0.799576647,0.360582317,SA_PV2030,0.360582317,3,0,1,1,1,0,0,SA_PV2030,0.360582317,3,189.7782001,1,0,1,3,0.050699352
0,0,0.04,33.2003,-13.46509,0.008,169222,7.438234894,1095,9,0.04,1.00387,2073,1.95,5.17541,56.46939,3.09367,3.30175,3.30175,221,2216,33.04871,3270661.346,-1659007.756,9.12941901,9.12941901,4.67754,102,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.087098404,8.339152259,12.01152162,9.708533238,12.01152162,8.339152259,0,0,0,4.67754,0,0,0,1,2018,5.5,526.104647,0,0,0,0,0,0,3,9.708533238,425.2337558,1,1.434414921,1,1.901627396,0.792549171,0.370986773,SA_PV2023,0.370986773,3,0,0,0,1,0,0,SA_PV2023,0.370986773,3,1253.570058,129.1204374,0,0,0,1,0,0,0,0,0,0,0,12.01152162,526.104647,1,1.227555477,1,1.691398618,0.788682739,0.380237793,SA_PV2030,0.380237793,3,0,0,1,1,0,0,SA_PV2030,0.380237793,3,1055.538889,1,0,1,3,0.281987805
0,0,0.04,33.2003,-13.48759,0.008,169223,7.440646808,1100,9,0.04,0.36359,2075,1.83333,5.03722,58.57172,1.77241,2.0352,2.0352,221,2216,30.66552,3270471.191,-1661760.23,10.45501462,10.45501462,3.01226,102,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.079444934,8.341856304,12.01541647,9.711681316,12.01541647,8.341856304,0,0,0,3.01226,0,0,0,1,2018,5.5,526.2752414,0,0,0,0,0,0,3,9.711681316,425.3716416,1,1.433877592,1,1.900988259,0.786683143,0.370629195,SA_PV2023,0.370629195,3,0,0,0,1,0,0,SA_PV2023,0.370629195,3,1252.767887,128.9959839,0,0,0,1,0,0,0,0,0,0,0,12.01541647,526.2752414,1,1.22708223,1,1.690826768,0.782816711,0.379871298,SA_PV2030,0.379871298,3,0,0,1,1,0,0,SA_PV2030,0.379871298,3,1054.86344,1,0,1,3,0.281807358
0,0,0.04,33.2003,-13.55926,0.008,169224,9.666346383,1100,9,0.04,0.41115,2075,1.73333,4.88561,69.83887,3.03558,2.53427,2.53427,221,2216,23.22347,3269863.383,-1670526.706,14.67116207,14.67116207,2.93083,46.75,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.071372175,10.83713212,15.60955391,12.616709,15.60955391,10.83713212,0,0,0,2.93083,0,0,0,1,2018,5.5,683.6984613,0,0,0,0,0,0,3,12.616709,552.6118542,1,1.168417692,1,1.616107843,0.781655262,0.370629195,SA_PV2023,0.370629195,3,0,0,0,1,0,0,SA_PV2023,0.370629195,3,1627.504791,128.9959839,0,0,0,1,0,0,0,0,0,0,0,15.60955391,683.6984613,1,1.008689799,1,1.453804853,0.777788831,0.379871298,SA_PV2030,0.379871298,3,0,0,1,1,0,0,SA_PV2030,0.379871298,3,1370.401748,1,0,1,3,0.366103594
0,0,0.00148,33.2003,-13.99509,0.008,169225,10.27729106,1085,8,0.00148,0.72855,2044,1.95,4.61217,50.30524,6.45353,6.45142,6.45142,221,2216,28.4229,3266097.256,-1723817.155,20.81813437,13.77535674,6.42338,89.64814815,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,4,1,2,3,5,3.15,1.052183214,0.05774839,11.52207428,16.59612873,13.41412624,16.59612873,11.52207428,0,0,0,6.42338,0,0,0,1,2018,5.5,726.9104384,0,0,0,0,0,0,3,13.41412624,587.5387293,1,1.117996959,1,1.559704647,0.792549171,0.376250284,SA_PV2023,0.376250284,3,0,0,0,1,0,0,SA_PV2023,0.376250284,3,1756.61177,130.952381,0,0,0,1,0,0,0,0,0,0,0,16.59612873,726.9104384,1,0.967678812,1,1.406934737,0.788682739,0.385632556,SA_PV2030,0.385632556,3,0,0,1,1,0,0,SA_PV2030,0.385632556,3,1479.113212,1,0,1,3,0.395145922
0,0,0.04,33.2003,-9.56588,0.009,169226,12.88564426,1325,9,0.04,1.64436,2161,2.18333,5.17958,88.36807,0.79773,1.20025,1.20025,337,3052,50.81246,3298798.288,-1180665.108,16.98737162,16.98737162,4.50004,26,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.08733351,14.44635064,20.80818862,16.8186011,20.80818862,14.44635064,0,0,0,4.50004,0,0,0,1,2018,5.5,911.3986616,0,0,0,0,0,0,3,16.8186011,736.6547282,1,0.944750284,1,1.384463542,0.804280724,0.355879491,SA_PV2023,0.355879491,3,0,0,1,1,0,0,SA_PV2023,0.355879491,3,2083.192455,123.8624094,1,0,1,3,0.378762264,0,0,0,0,0,0,3.98958752,174.7439334,1,3.596077315,1,4.267858266,0.800414292,0.364753792,SA_PV2030,0.364753792,3,0,1,1,1,0,0,SA_PV2030,0.364753792,3,336.31694,1,0,1,3,0.089847259
0,0,0.08001,33.2003,-13.49967,0.017,169227,14.20831404,1110,14,0.08001,0.58134,2075,1.81667,4.76086,59.71303,1.21568,1.3943,1.3943,221,2216,29.39292,3270368.939,-1663238.369,11.1647918,11.1647918,1.72638,102,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.06500134,15.92922189,22.944082,18.5449762,22.944082,15.92922189,0,0,0,1.72638,0,0,0,1,2018,5.5,1004.950792,0,0,0,0,0,0,3,18.5449762,812.2699576,1,0.929560299,1,1.360132082,0.785845498,0.370629195,SA_PV2023,0.370629195,3,0,0,0,1,0,0,SA_PV2023,0.370629195,3,2392.227452,128.9959839,0,0,0,1,0,0,0,0,0,0,0,22.944082,1004.950792,1,0.815396816,1,1.24437638,0.781979066,0.379871298,SA_PV2030,0.379871298,3,0,0,1,1,0,0,SA_PV2030,0.379871298,3,2014.3183,1,0,1,3,0.538126261
0,0,0.04,33.2003,-13.52009,0.008,169228,14.29193447,1115,9,0.04,0.48436,2077,1.73333,4.8899,61.65932,0.0256,0.11852,0.11852,221,2216,27.25664,3270195.959,-1665735.85,12.36733884,12.36733884,0.89816,159.25,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.071595721,16.02297041,23.07911519,18.65411926,23.07911519,16.02297041,0,0,0,0.89816,0,0,0,1,2018,5.5,1010.865245,0,0,0,0,0,0,3,18.65411926,817.0504236,1,0.878220508,1,1.305081294,0.781655262,0.370272306,SA_PV2023,0.370272306,3,0,0,0,1,0,0,SA_PV2023,0.370272306,3,2403.98937,128.8717702,0,0,0,1,0,0,0,0,0,0,0,23.07911519,1010.865245,1,0.769671414,1,1.194802901,0.777788831,0.37950551,SA_PV2030,0.37950551,3,0,0,1,1,0,0,SA_PV2030,0.37950551,3,2024.222143,1,0,1,3,0.540772078
0,0,0.04,33.2003,-13.75343,0.008,169236,21.67844596,1062,9,0.04,0.38795,2054,1.6,4.76691,57.07511,3.51017,5.26967,5.26967,221,2216,9.19657,3268200.359,-1694272.646,5.90653121,5.90653121,5.48649,142.2777778,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.065304418,24.30413454,35.00711206,28.29514208,35.00711206,24.30413454,0,0,0,5.48649,0,0,0,1,2018,5.5,1533.311508,0,0,0,0,0,0,3,28.29514208,1239.327223,1,0.670607727,1,1.080117834,0.774951589,0.374418491,SA_PV2023,0.374418491,3,0,0,0,1,0,0,SA_PV2023,0.374418491,3,3687.276711,130.3148328,0,0,0,1,0,0,0,0,0,0,0,35.00711206,1533.311508,1,0.598798454,1,1.007142835,0.771085158,0.383755085,SA_PV2030,0.383755085,3,0,0,1,1,0,0,SA_PV2030,0.383755085,3,3104.783764,1,0,1,3,0.829444719
0,0,0.04,33.2003,-13.81593,0.008,169237,24.29124681,1085,9,0.04,0.75404,2050,1.26667,4.83719,54.1525,0.75444,3.2359,3.2359,221,2216,11.59992,3267659.988,-1701914.593,1.00514889,1.00514889,3.22817,160.4305556,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.068869416,27.23339725,39.22635417,31.70542211,39.22635417,27.23339725,0,0,0,3.22817,0,0,0,1,2018,5.5,1718.114313,0,0,0,0,0,0,3,31.70542211,1388.697488,1,0.626832439,1,1.032128275,0.758192156,0.375149064,SA_PV2023,0.375149064,3,0,0,0,1,0,0,SA_PV2023,0.375149064,3,4139.74861,130.5691057,0,0,0,1,0,0,0,0,0,0,0,39.22635417,1718.114313,1,0.562714503,1,0.96696048,0.754325724,0.384503875,SA_PV2030,0.384503875,3,0,0,1,1,0,0,SA_PV2030,0.384503875,3,3485.776978,1,0,1,3,0.93122727
0,0,0.08001,33.2003,-9.56963,0.017,169239,28.57224085,1338,9,0.08001,0.76756,2155,2.15,5.45228,88.16495,0.49307,0.84721,0.84721,337,3052,50.77317,3298775.821,-1181126.3,16.62807035,16.62807035,4.85474,26,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.103196117,32.03290434,46.13945294,37.29306131,46.13945294,32.03290434,0,0,0,4.85474,0,0,0,1,2018,5.5,2020.908039,0,0,0,0,0,0,3,37.29306131,1633.436085,1,0.595258819,0.907666363,1.009116267,0.802604931,0.356870339,SA_PV2023,0.356870339,3,0,0,0,1,0,0,SA_PV2023,0.356870339,3,4632.069332,124.2072699,0,0,0,1,0,0,0,0,0,0,0,46.13945294,2020.908039,1,0.537384215,0.852975454,0.950556738,0.7987385,0.365769348,SA_PV2030,0.365769348,3,0,0,1,1,0,0,SA_PV2030,0.365769348,3,3900.323948,1,0,1,3,1.041973725
0,0,0.04,33.2003,-13.87926,0.008,169246,30.43784596,1081,14,0.04,0.40337,2049,0.95,4.67778,51.96764,4.20929,4.5892,4.5892,221,2216,16.81546,3267109.896,-1709657.634,8.00881618,1.21894924,4.62925,150.3333333,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.060901875,34.12447113,49.15209726,39.72808649,49.15209726,34.12447113,0,0,0,4.62925,0,0,0,1,2018,5.5,2152.86186,0,0,0,0,0,0,3,39.72808649,1740.090188,1,0.552431548,1,0.951601067,0.742270367,0.375332152,SA_PV2023,0.375332152,3,0,0,0,1,0,0,SA_PV2023,0.375332152,3,5189.79233,130.632829,0,0,0,1,0,0,0,0,0,0,0,49.15209726,2152.86186,1,0.501246544,1,0.899563911,0.738403936,0.38469153,SA_PV2030,0.38469153,3,0,0,1,1,0,0,SA_PV2030,0.38469153,3,4369.941349,1,0,1,3,1.167432276
0,0,0.08001,33.2003,-13.72551,0.017,169247,35.75433702,1081,9,0.08001,0.50182,2054,1.63333,4.80682,58.59747,4.15574,7.0127,7.0127,221,2216,9.6514,3268440.928,-1690858.991,8.99361448,8.99361448,7.01818,51.55555556,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.067318935,40.08489441,57.7373528,46.66727716,57.7373528,40.08489441,0,0,0,7.01818,0,0,0,1,2018,5.5,2528.896053,0,0,0,0,0,0,3,46.66727716,2044.02674,1,0.536101072,1,0.935943459,0.776627382,0.374418491,SA_PV2023,0.374418491,3,0,0,0,1,0,0,SA_PV2023,0.374418491,3,6081.438423,130.3148328,0,0,0,1,0,0,0,0,0,0,0,57.7373528,2528.896053,1,0.489717621,1,0.888928138,0.77276095,0.383755085,SA_PV2030,0.383755085,3,0,0,1,1,0,0,SA_PV2030,0.383755085,3,5120.73076,1,0,1,3,1.368006087
0,0,0.08001,33.2003,-13.63384,0.017,169248,55.07732681,1066,14,0.08001,0.20434,2063,1.88333,4.81124,64.38993,3.73913,7.95606,7.95606,221,2216,15.98367,3269227.396,-1679648.884,19.13017307,19.13017307,8.6479,88.92063492,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.067543655,61.74828045,88.94079192,71.88803064,88.94079192,61.74828045,0,0,0,8.6479,0,0,0,1,2018,5.5,3895.606686,0,0,0,0,0,0,3,71.88803064,3148.695742,1,0.439174805,1,0.833321899,0.789197083,0.372785061,SA_PV2023,0.372785061,3,0,0,0,1,0,0,SA_PV2023,0.372785061,3,9327.207724,129.7463241,0,0,0,1,0,0,0,0,0,0,0,88.94079192,3895.606686,1,0.408887705,1,0.80261921,0.785330651,0.382080923,SA_PV2030,0.382080923,3,0,0,1,1,0,0,SA_PV2030,0.382080923,3,7853.753698,1,0,1,3,2.098134694
0,0,0.12001,33.20086,-13.56815,0.025,169281,21.06662723,1110,9,0.12001,0.33553,2074,1.78333,4.8526,69.1166,3.50754,3.12338,3.12338,221,2216,22.2991,3269842.488,-1671613.951,15.24619024,15.24619024,3.11241,47.22222222,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.069661861,23.61821246,34.01912579,27.49658401,34.01912579,23.61821246,0,0,0,3.11241,0,0,0,1,2018,5.5,1490.03771,0,0,0,0,0,0,3,27.49658401,1204.35038,1,0.74456284,1,1.161586922,0.784169202,0.370807898,SA_PV2023,0.370807898,3,0,0,0,1,0,0,SA_PV2023,0.370807898,3,3548.659106,129.0581806,0,0,0,1,0,0,0,0,0,0,0,34.01912579,1490.03771,1,0.664122347,1,1.08018114,0.780302771,0.380054457,SA_PV2030,0.380054457,3,0,0,1,1,0,0,SA_PV2030,0.380054457,3,2988.064103,1,0,1,3,0.798262997
0,0,0.12001,33.20086,-13.28064,0.025,169282,27.20280426,1063,9,0.12001,0.22148,2072,1.86667,4.89441,40.86188,2.64049,2.68998,2.68998,3862,12100,45.62661,3272262.865,-1636440.558,1.68086506,1.68086506,3.59264,102,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.071831044,30.4976019,43.92803888,35.50564523,43.92803888,30.4976019,0,0,0,3.59264,0,0,0,1,2018,5.5,1924.048103,0,0,0,0,0,0,3,35.50564523,1555.147261,1,0.640843007,1,1.050353688,0.788359438,0.371165821,SA_PV2023,0.371165821,3,0,0,0,1,0,0,SA_PV2023,0.371165821,3,4586.71704,129.1827542,0,0,0,1,0,0,0,0,0,0,0,43.92803888,1924.048103,1,0.57795264,1,0.986732003,0.784493006,0.380421305,SA_PV2030,0.380421305,3,0,0,1,1,0,0,SA_PV2030,0.380421305,3,3862.136127,1,0,1,3,1.031771827
0,0,0.36002,33.20105,-13.77407,0.076,169283,195.6953506,1088,9,0.36002,0.58473,2053,1.46667,4.81439,55.96018,2.53365,3.46561,3.46561,221,2216,9.43633,3268095.027,-1696797.406,3.62557016,3.62557016,3.66464,160,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.067704,219.3979282,316.0156904,255.4254931,316.0156904,219.3979282,0,0,0,3.66464,0,0,0,1,2018,5.5,13841.48724,714.1941244,1190.323541,0,0,1344.00074,294.8802286,5,255.4254931,11187.6366,1,0.3428385,1,0.728259291,0.768247916,0.374600867,MG_PV2023,0.3428385,5,0,0,1,1,0,0,MG_PV2023,0.3428385,5,31386.13447,122.8778462,1,0,1,5,6.373577733,0,0,0,0,0,0,60.5901973,2653.850642,1,0.32208104,1,0.706714766,0.764381485,0.383942009,MG_PV2030,0.32208104,5,0,1,1,0.225722483,2.266221101,2,Grid_extension2030,0.225722483,1,3101.919355,1,1,0,1,0.445516157
0,0,0.04,33.20114,-13.23842,0.008,169284,0.772454468,1069,9,0.04,0.50182,2057,1.88333,4.98502,37.92213,6.24289,6.16963,6.16963,3862,12100,46.40589,3272641.312,-1631273.647,4.14290903,4.14290903,7.67603,102,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,4,1,5,3,5,3.75,1.093553159,0.076625952,0.866013982,1.247386467,1.008223051,1.247386467,0.866013982,0,0,0,7.67603,0,0,0,1,2018,5.5,54.63552725,0,0,0,0,0,0,3,1.008223051,44.16016963,1,11.08452957,1,12.24869618,0.789197083,0.373872426,SA_PV2023,0.373872426,3,0,0,0,1,0,0,SA_PV2023,0.373872426,3,131.1947999,130.1247772,0,0,0,1,0,0,0,0,0,0,0,1.247386467,54.63552725,1,9.140624516,1,10.27043579,0.785330651,0.383195403,SA_PV2030,0.383195403,3,0,0,1,1,0,0,SA_PV2030,0.383195403,3,110.4694647,1,0,1,3,0.029511979
0,0,0.04,33.20114,-13.23509,0.008,169285,1.159046809,1069,14,0.04,0.50182,2057,1.88333,4.94576,37.70687,6.5368,6.4645,6.4645,3862,12100,46.48917,3272668.98,-1630865.718,4.33997655,4.33997655,8.01715,102,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,4,1,5,3,5,3.75,1.093553159,0.07453284,1.299430302,1.871669288,1.512811121,1.871669288,1.299430302,0,0,0,8.01715,0,0,0,1,2018,5.5,81.97911481,0,0,0,0,0,0,3,1.512811121,66.2611271,1,7.519188246,1,8.425280013,0.789197083,0.373872426,SA_PV2023,0.373872426,3,0,0,0,1,0,0,SA_PV2023,0.373872426,3,196.85421,130.1247772,0,0,0,1,0,0,0,0,0,0,0,1.871669288,81.97911481,1,6.219462771,1,7.102837924,0.785330651,0.383195403,SA_PV2030,0.383195403,3,0,0,1,1,0,0,SA_PV2030,0.383195403,3,165.7564113,1,0,1,3,0.044281918
0,0,0.04,33.20114,-13.29675,0.008,169286,4.068114894,1052,9,0.04,0.34588,2077,1.86667,4.73341,42.0359,0.74611,0.70232,0.70232,3862,12100,45.411,3272155.988,-1638412.051,0.70608613,0.70608613,2.37645,102,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.06363392,4.56084407,6.569334085,5.30978508,6.569334085,4.56084407,0,0,0,2.37645,0,0,0,1,2018,5.5,287.7368329,0,0,0,0,0,0,3,5.30978508,232.5685865,1,2.378650319,1,2.914392565,0.788359438,0.370272306,SA_PV2023,0.370272306,3,0,0,0,1,0,0,SA_PV2023,0.370272306,3,684.2814025,128.8717702,0,0,0,1,0,0,0,0,0,0,0,6.569334085,287.7368329,1,2.003370937,1,2.532854092,0.784493006,0.37950551,SA_PV2030,0.37950551,3,0,0,1,1,0,0,SA_PV2030,0.37950551,3,576.1829001,1,0,1,3,0.153927584
0,0,0.04,33.20114,-13.50176,0.008,169287,4.246098723,1120,9,0.04,0.58992,2076,1.78333,4.76086,59.8643,1.03318,1.20202,1.20202,221,2216,29.14577,3270433.391,-1663493.218,11.36474838,11.36474838,1.47886,107.2638889,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.06500134,4.760385261,6.856748591,5.54209314,6.856748591,4.760385261,0,0,0,1.47886,0,0,0,1,2018,5.5,300.3255883,0,0,0,0,0,0,3,5.54209314,242.7436795,1,2.291824637,1,2.82102276,0.784169202,0.370450665,SA_PV2023,0.370450665,3,0,0,0,1,0,0,SA_PV2023,0.370450665,3,714.5633898,128.9338471,0,0,0,1,0,0,0,0,0,0,0,6.856748591,300.3255883,1,1.93208395,1,2.45529175,0.780302771,0.379688316,SA_PV2030,0.379688316,3,0,0,1,1,0,0,SA_PV2030,0.379688316,3,601.681128,1,0,1,3,0.16073945
0,0,0.04,33.20114,-13.64509,0.008,169288,4.288838298,1065,14,0.04,0.39391,2061,1.86667,4.79139,63.54916,2.70576,8.96026,8.96026,221,2216,14.92755,3269213.221,-1681024.76,17.88908519,17.88908519,9.53455,91.58730159,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.066536964,4.808301444,6.92576595,5.59787769,6.92576595,4.808301444,0,0,0,9.53455,0,0,0,1,2018,5.5,303.3485486,0,0,0,0,0,0,3,5.59787769,245.1870428,1,2.273261166,1,2.799954386,0.788359438,0.373146812,SA_PV2023,0.373146812,3,0,0,0,1,0,0,SA_PV2023,0.373146812,3,727.0088606,129.8722303,0,0,0,1,0,0,0,0,0,0,0,6.92576595,303.3485486,1,1.91707622,1,2.437824811,0.784493006,0.382451695,SA_PV2030,0.382451695,3,0,0,1,1,0,0,SA_PV2030,0.382451695,3,612.1605411,1,0,1,3,0.163539031
0,0,0.04,33.20114,-9.57838,0.009,169289,4.344334468,1363,9,0.04,1.18042,2148,2.16667,5.18268,87.61653,0.08055,0.05451,0.05451,337,3052,50.60333,3298806.168,-1182202.409,15.7518463,15.75184629,5.67576,38.66666667,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.087508443,4.870519298,7.015383105,5.670312403,7.015383105,4.870519298,0,0,0,5.67576,0,0,0,1,2018,5.5,307.27378,0,0,0,0,0,0,3,5.670312403,248.3596833,1,2.253975245,1,2.787357289,0.803443079,0.358033324,SA_PV2023,0.358033324,3,0,0,0,1,0,0,SA_PV2023,0.358033324,3,706.5892085,124.6120422,0,0,0,1,0,0,0,0,0,0,0,7.015383105,307.27378,1,1.900742318,1,2.42837671,0.799576647,0.366961333,SA_PV2030,0.366961333,3,0,0,1,1,0,0,SA_PV2030,0.366961333,3,594.9666582,1,0,1,3,0.158945676
0,0,0.04,33.20114,-13.79593,0.008,169290,4.417444255,1102,9,0.04,0.33068,2052,1.35,4.97844,54.92772,0.32375,2.51653,2.51653,221,2216,10.32038,3267915.203,-1699469.255,1.20945908,1.20945908,2.60268,163.6527778,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.076273509,4.952484126,7.133443344,5.765736762,7.133443344,4.952484126,0,0,0,2.60268,0,0,0,1,2018,5.5,312.4448185,0,0,0,0,0,0,3,5.765736762,252.5392702,1,2.216706812,1,2.737436472,0.762381888,0.374783421,SA_PV2023,0.374783421,3,0,0,0,1,0,0,SA_PV2023,0.374783421,3,752.0933431,130.4418454,0,0,0,1,0,0,0,0,0,0,0,7.133443344,312.4448185,1,1.870772469,1,2.385725477,0.758515457,0.384129115,SA_PV2030,0.384129115,3,0,0,1,1,0,0,SA_PV2030,0.384129115,3,633.2823338,1,0,1,3,0.16918173
0,0,0.04,33.20114,-13.28425,0.008,169291,4.630843404,1069,9,0.04,0.3202,2075,1.85,4.77469,41.10377,2.36512,2.3882,2.3882,3862,12100,45.54911,3272260.166,-1636882.448,1.44239668,1.44239668,3.28984,102,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.065695056,5.191730133,7.478047746,6.044269608,7.478047746,5.191730133,0,0,0,3.28984,0,0,0,1,2018,5.5,327.5384913,0,0,0,0,0,0,3,6.044269608,264.7390088,1,2.126652244,1,2.643943177,0.78752129,0.370629195,SA_PV2023,0.370629195,3,0,0,0,1,0,0,SA_PV2023,0.370629195,3,779.6865053,128.9959839,0,0,0,1,0,0,0,0,0,0,0,7.478047746,327.5384913,1,1.79643825,1,2.308249247,0.783654859,0.379871298,SA_PV2030,0.379871298,3,0,0,1,1,0,0,SA_PV2030,0.379871298,3,656.5165004,1,0,1,3,0.17538875
